,Decile1stYear,Decile3rdYear,LSAT,UndergradGPA,FirstYearGPA,CumulativeGPA,WorkFullTime,FamilyIncome,Sex,Tier,Race,BarExam
12566,2,2,43.0,3.7,-0.85,-0.92,1,3,1.0,6,1,1
12567,6,5,44.0,3.7,0.22,-0.07,1,3,2.0,6,1,1
12568,7,8,42.0,3.7,0.48,0.67,1,3,1.0,6,1,1
12569,5,5,39.0,3.7,0.0,-0.13,1,2,2.0,5,1,1
12570,7,8,32.0,3.7,0.55,0.72,1,4,1.0,3,1,1
12571,10,10,41.0,3.7,1.83,1.91,1,3,2.0,5,1,1
12572,4,6,38.0,3.7,-0.19,0.03,1,4,2.0,3,1,1
12573,8,9,41.0,3.7,0.8,0.87,1,3,2.0,5,1,1
12574,6,7,43.0,3.7,0.19,0.39,1,3,1.0,5,1,1
12575,5,4,44.0,3.7,-0.08,-0.32,1,4,1.0,5,1,1
12576,3,3,39.0,3.7,-0.65,-0.54,1,4,1.0,5,1,1
12577,10,10,46.0,3.7,2.18,2.43,1,2,2.0,2,1,1
12578,2,1,40.0,3.7,-1.06,-1.53,1,2,1.0,4,2,1
12579,6,6,40.0,3.7,0.2,-0.01,1,3,2.0,3,1,1
12580,10,9,46.0,3.7,1.86,0.98,1,4,2.0,5,1,1
12581,8,8,41.0,3.7,0.85,0.56,1,4,1.0,3,1,1
12582,2,1,38.0,3.7,-1.02,-1.41,1,4,2.0,5,1,1
12583,5,6,37.0,3.7,0.04,0.15,1,1,1.0,4,1,1
12584,10,10,47.0,3.7,2.39,1.97,1,5,1.0,5,1,1
12585,10,10,36.0,3.7,1.71,1.96,1,2,2.0,5,1,1
12586,2,2,38.0,3.7,-0.83,-0.94,1,4,1.0,4,1,1
12587,8,4,37.0,3.7,0.74,-0.35,1,3,2.0,4,1,1
12588,3,7,33.0,3.7,-0.47,0.42,1,4,2.0,3,1,1
12589,3,4,37.0,3.7,-0.59,-0.44,1,3,2.0,4,1,1
12590,7,6,32.5,3.7,0.5,0.08,1,3,1.0,4,1,1
12591,8,10,25.5,3.7,0.65,1.32,1,3,1.0,3,1,1
12592,3,6,40.0,3.7,-0.66,0.18,1,5,2.0,5,2,1
12593,8,7,37.0,3.7,0.74,0.54,1,4,1.0,3,1,1
12594,6,5,37.0,3.7,0.08,-0.27,1,1,2.0,3,1,1
12595,9,8,37.0,3.7,1.02,0.7,1,3,1.0,5,1,1
12596,10,10,41.0,3.7,1.86,1.53,1,4,2.0,4,1,1
12597,9,9,28.0,3.7,0.97,1.04,1,4,1.0,3,1,1
12598,9,9,37.0,3.7,1.19,1.18,1,3,2.0,4,1,1
12599,8,9,40.0,3.7,0.75,1.13,1,3,1.0,5,1,1
12600,5,3,37.0,3.7,0.01,-0.55,1,3,2.0,4,1,1
12601,9,9,45.0,3.7,1.04,0.92,1,4,2.0,4,1,1
12602,6,8,40.0,3.7,0.17,0.55,1,5,1.0,6,2,1
12603,8,9,40.0,3.7,0.82,0.9,1,3,1.0,4,1,1
12604,7,8,42.0,3.7,0.42,0.82,1,3,1.0,2,1,1
12605,4,5,40.0,3.7,-0.19,0.0,1,3,1.0,4,1,1
12606,10,10,40.0,3.7,1.61,1.9,1,4,2.0,3,1,1
12607,10,8,31.0,3.7,1.45,0.84,2,4,2.0,3,1,1
12608,4,4,38.0,3.7,-0.38,-0.45,1,4,2.0,6,2,1
12609,6,7,38.0,3.7,0.33,0.51,1,3,1.0,6,1,1
12610,9,8,36.0,3.7,0.91,0.78,1,1,1.0,3,1,1
12611,4,2,31.5,3.7,-0.2,-0.97,2,4,1.0,4,1,1
12612,10,10,39.0,3.7,1.31,1.68,1,5,1.0,4,1,1
12613,8,9,38.0,3.7,0.67,1.14,1,4,1.0,5,1,1
12614,4,3,30.0,3.7,-0.32,-0.73,1,3,2.0,4,1,1
12615,6,4,34.0,3.7,0.11,-0.42,1,2,2.0,5,2,1
12616,8,9,39.0,3.7,0.58,1.19,1,4,1.0,3,1,1
12617,7,6,33.5,3.7,0.43,0.17,1,3,1.0,3,1,1
12618,8,9,37.0,3.7,0.77,0.93,1,3,1.0,2,1,1
12619,8,9,37.0,3.7,0.63,1.02,1,4,2.0,4,1,1
12620,2,4,39.0,3.7,-1.13,-0.53,1,3,2.0,4,1,1
12621,6,6,37.0,3.7,0.31,0.25,1,3,1.0,4,1,1
12622,8,7,34.0,3.7,0.56,0.45,1,3,1.0,5,1,1
12623,9,9,47.0,3.7,1.16,0.86,1,3,2.0,6,1,1
12624,7,7,33.0,3.7,0.3,0.41,1,3,2.0,2,1,1
12625,7,8,47.0,3.7,0.6,0.56,1,2,1.0,6,2,1
12626,7,4,43.0,3.7,0.48,-0.25,1,4,1.0,6,1,1
12627,9,10,37.0,3.7,1.07,1.41,1,4,1.0,4,1,1
12628,10,10,38.0,3.7,1.49,1.42,1,3,2.0,4,1,1
12629,4,5,42.0,3.7,-0.34,-0.13,1,3,1.0,6,1,1
12630,4,4,40.0,3.7,-0.36,-0.35,1,3,1.0,3,1,1
12631,7,9,38.0,3.7,0.34,1.13,1,4,2.0,4,1,1
12632,8,7,40.0,3.7,0.67,0.51,1,4,1.0,5,2,1
12633,10,10,38.0,3.7,1.68,1.92,1,3,2.0,5,1,1
12634,3,1,47.0,3.7,-0.5,-1.49,1,4,2.0,5,1,1
12635,9,7,45.0,3.7,0.93,0.48,1,3,2.0,5,1,1
12636,5,3,41.5,3.7,0.03,-0.79,1,4,1.0,6,1,1
12637,1,1,40.0,3.7,-1.37,-1.45,1,3,1.0,5,1,1
12638,6,6,34.0,3.7,0.15,0.19,1,3,2.0,5,1,1
12639,8,7,36.0,3.7,0.62,0.39,1,4,2.0,3,1,1
12640,10,10,35.0,3.7,1.38,1.57,1,4,1.0,3,1,1
12641,3,4,47.0,3.7,-0.65,-0.41,1,3,2.0,5,1,1
12642,3,2,32.0,3.7,-0.7,-1.2,2,3,2.0,5,1,1
12643,2,3,42.0,3.7,-0.91,-0.75,1,4,2.0,5,1,1
12644,6,5,32.0,3.7,0.18,-0.11,2,3,1.0,4,1,1
12645,8,8,46.0,3.7,0.75,0.69,1,4,2.0,5,1,1
12646,8,6,41.0,3.7,0.77,0.21,1,3,1.0,4,1,1
12647,7,9,34.0,3.7,0.46,0.91,1,4,2.0,4,1,1
12648,6,6,46.0,3.7,0.16,0.05,1,4,1.0,6,1,1
12649,9,10,33.5,3.7,1.14,1.59,1,3,2.0,5,1,1
12650,1,4,36.0,3.7,-1.28,-0.48,2,5,1.0,3,1,1
12651,9,9,42.0,3.7,0.93,1.2,1,5,1.0,4,1,1
12652,9,10,43.0,3.7,1.28,1.35,1,4,1.0,6,1,1
12653,6,7,38.0,3.7,0.11,0.32,1,3,1.0,4,1,1
12654,9,9,35.0,3.7,1.1,1.0,1,3,1.0,1,1,1
12655,1,3,38.0,3.7,-2.75,-0.8,1,3,1.0,5,1,1
12656,5,2,41.0,3.7,0.04,-0.86,1,3,2.0,6,1,1
12657,8,7,45.0,3.7,0.86,0.42,1,4,1.0,6,1,1
12658,2,2,35.0,3.7,-1.09,-0.99,1,3,2.0,3,1,1
12659,2,3,25.0,3.7,-0.81,-0.82,1,4,1.0,1,2,0
12660,7,8,37.0,3.7,0.51,0.63,1,5,2.0,3,1,1
12661,1,3,41.0,3.7,-1.21,-0.83,1,3,1.0,4,1,1
12662,2,3,43.0,3.7,-0.85,-0.6,1,5,2.0,6,2,1
12663,10,10,46.0,3.7,1.92,1.41,1,4,2.0,5,1,1
12664,7,8,43.0,3.7,0.61,0.82,1,3,1.0,4,1,1
12665,2,6,36.0,3.7,-0.7,0.02,1,4,1.0,3,1,1
12666,6,7,48.0,3.7,0.26,0.29,1,5,2.0,6,1,1
12667,10,10,43.0,3.7,1.56,1.88,1,3,2.0,4,1,1
12668,8,8,35.0,3.7,0.78,0.74,1,3,1.0,3,1,1
12669,8,9,42.0,3.7,0.61,0.87,1,4,1.0,5,1,1
12670,5,5,31.0,3.7,-0.03,-0.22,1,2,2.0,3,1,1
12671,8,8,35.0,3.7,0.74,0.79,1,2,2.0,4,1,1
12672,7,7,40.0,3.7,0.35,0.52,1,4,2.0,4,1,1
12673,2,1,35.0,3.7,-0.79,-1.59,1,3,1.0,3,1,0
12674,7,8,44.0,3.7,0.54,0.84,1,3,1.0,4,1,1
12675,4,7,39.0,3.7,-0.29,0.38,1,3,1.0,5,1,1
12676,2,4,32.0,3.7,-0.85,-0.42,1,3,2.0,3,2,1
12677,10,10,37.5,3.7,2.06,1.83,1,4,2.0,4,1,1
12678,6,8,39.0,3.7,0.22,0.79,2,3,2.0,5,1,1
12679,6,4,36.0,3.7,0.17,-0.44,1,3,2.0,3,1,1
12680,10,10,39.0,3.7,1.95,2.23,1,5,2.0,6,1,1
12681,6,6,33.0,3.7,0.17,0.12,1,4,2.0,3,2,1
12682,6,7,41.0,3.7,0.31,0.47,1,3,2.0,4,1,1
12683,5,8,44.0,3.7,0.03,0.6,1,3,2.0,3,1,1
12684,7,9,41.0,3.7,0.47,1.05,1,4,1.0,4,1,1
12685,1,1,39.0,3.7,-1.32,-1.62,1,3,2.0,4,1,1
12686,9,8,35.0,3.7,0.99,0.74,1,3,2.0,3,2,1
12687,5,7,46.0,3.7,-0.12,0.32,1,4,1.0,5,1,1
12688,10,10,45.0,3.7,1.79,1.53,1,5,1.0,5,2,1
12689,8,8,35.0,3.7,0.76,0.63,1,3,2.0,3,2,1
12690,1,4,40.0,3.7,-1.24,-0.5,1,3,2.0,5,2,1
12691,9,10,42.0,3.7,1.18,1.38,1,5,2.0,4,1,1
12692,8,8,40.0,3.7,0.61,0.56,1,5,2.0,5,1,1
12693,4,6,42.0,3.7,-0.43,0.13,1,3,2.0,6,1,1
12694,10,10,40.0,3.7,2.33,1.83,1,4,2.0,1,1,1
12695,7,8,42.0,3.7,0.59,0.77,1,3,1.0,4,1,1
12696,7,7,42.0,3.7,0.34,0.35,1,3,2.0,5,1,1
12697,6,4,44.0,3.7,0.08,-0.28,1,3,1.0,5,1,1
12698,10,10,48.0,3.7,1.82,1.59,1,5,1.0,5,1,1
12699,9,10,46.0,3.7,1.23,1.36,1,4,2.0,6,1,1
12700,10,9,45.0,3.7,1.38,1.14,1,4,2.0,4,1,1
12701,9,9,31.0,3.7,0.88,1.01,1,3,2.0,2,1,1
12702,10,10,44.0,3.7,2.52,2.46,1,4,1.0,5,1,1
12703,6,7,38.0,3.7,0.24,0.35,1,3,2.0,4,1,1
12704,8,7,42.0,3.7,0.67,0.32,1,5,1.0,5,1,1
12705,6,3,32.0,3.7,0.14,-0.87,1,3,2.0,4,1,1
12706,1,1,40.0,3.7,-1.66,-2.11,1,5,2.0,6,2,0
12707,10,10,41.0,3.7,1.5,1.74,1,3,1.0,4,1,1
12708,1,2,42.0,3.7,-1.36,-1.14,1,4,1.0,5,1,1
12709,5,4,29.5,3.7,-0.05,-0.29,1,3,1.0,6,2,1
12710,5,4,47.0,3.7,-0.11,-0.29,1,4,1.0,5,1,1
12711,2,3,39.0,3.7,-1.1,-0.81,1,4,2.0,5,1,1
12712,7,6,23.0,3.7,0.45,0.25,1,4,2.0,4,2,1
12713,1,3,35.0,3.7,-1.35,-0.67,1,4,2.0,4,1,1
12714,7,7,42.0,3.7,0.34,0.39,1,4,1.0,5,1,1
12715,4,5,45.0,3.7,-0.2,-0.17,1,4,1.0,6,1,1
12716,7,8,33.0,3.7,0.55,0.56,1,4,2.0,3,1,1
12717,6,6,36.0,3.7,0.23,0.23,1,3,2.0,4,1,1
12718,8,9,43.0,3.7,0.76,0.97,1,4,2.0,4,1,1
12719,9,8,36.0,3.7,1.3,0.66,1,2,2.0,4,1,1
12720,9,10,41.0,3.7,1.14,1.3,1,4,1.0,5,1,1
12721,2,1,37.0,3.7,-0.98,-1.46,1,4,1.0,4,1,1
12722,9,10,24.0,3.7,0.92,1.77,1,4,2.0,1,2,1
12723,3,2,36.0,3.7,-0.64,-1.09,1,3,2.0,4,1,1
12724,5,5,38.0,3.7,0.01,-0.21,1,2,1.0,4,1,1
12725,9,10,43.0,3.7,1.06,1.42,1,5,1.0,5,1,1
12726,9,9,43.0,3.7,1.26,1.28,1,5,2.0,4,1,1
12727,7,7,43.0,3.7,0.37,0.42,1,3,1.0,4,1,1
12728,7,5,43.0,3.7,0.28,0.02,1,5,1.0,5,1,1
12729,10,9,39.0,3.7,1.36,1.22,1,3,2.0,4,1,1
12730,10,10,36.0,3.7,2.38,1.95,1,4,1.0,4,1,1
12731,5,6,47.0,3.7,-0.03,0.24,1,4,1.0,5,1,1
12732,4,3,47.0,3.7,-0.32,-0.67,1,4,1.0,6,1,1
12733,2,2,32.0,3.7,-0.76,-1.01,1,5,2.0,3,1,1
12734,3,4,37.0,3.7,-0.68,-0.33,1,4,1.0,4,1,1
12735,5,6,39.0,3.7,0.01,0.04,1,5,2.0,3,1,1
12736,1,1,40.0,3.7,-1.76,-1.65,1,4,2.0,6,1,1
12737,5,6,40.0,3.7,-0.04,0.06,1,3,1.0,5,1,1
12738,8,7,39.0,3.7,0.78,0.35,1,4,2.0,3,1,1
12739,7,8,42.0,3.7,0.47,0.59,1,4,1.0,6,1,1
12740,7,6,45.0,3.7,0.47,0.03,2,4,1.0,3,1,1
12741,4,5,37.0,3.7,-0.39,-0.09,1,3,2.0,4,1,1
12742,1,1,33.0,3.7,-2.3,-1.81,1,3,1.0,5,2,1
12743,5,5,38.0,3.7,-0.15,-0.14,1,2,2.0,4,1,1
12744,1,1,45.0,3.7,-1.47,-2.52,1,2,2.0,5,1,0
12745,7,7,35.0,3.7,0.59,0.5,1,3,2.0,4,1,1
12746,4,7,39.5,3.7,-0.22,0.29,2,5,1.0,3,2,1
12747,3,3,44.0,3.7,-0.61,-0.73,1,3,2.0,5,2,1
12748,2,2,40.0,3.7,-0.81,-1.02,1,3,1.0,4,1,1
12749,3,5,38.5,3.7,-0.65,-0.11,1,2,2.0,3,1,1
12750,7,8,47.0,3.7,0.4,0.58,1,3,2.0,5,1,1
12751,3,3,31.0,3.7,-0.52,-0.79,1,4,2.0,6,2,1
12752,3,3,37.0,3.7,-0.47,-0.6,1,3,2.0,3,1,1
12753,7,6,44.0,3.7,0.34,0.09,1,4,2.0,5,2,1
12754,10,10,48.0,3.7,1.77,1.39,1,5,1.0,5,1,1
12755,4,7,44.0,3.7,-0.17,0.47,1,4,1.0,6,1,1
12756,10,10,48.0,3.7,1.89,1.79,1,2,1.0,4,1,1
12757,1,1,40.0,3.7,-1.3,-1.47,1,3,1.0,5,2,1
12758,1,1,38.0,3.7,-1.58,-1.83,1,4,1.0,5,2,1
12759,10,7,45.0,3.7,1.28,0.46,1,3,1.0,5,1,1
12760,5,5,40.0,3.7,-0.05,-0.15,1,4,2.0,4,1,1
12761,6,5,40.0,3.7,0.26,-0.25,1,2,1.0,3,1,1
12762,5,3,39.0,3.7,-0.16,-0.55,1,3,1.0,4,1,1
12763,7,8,37.0,3.7,0.56,0.61,1,3,1.0,4,1,1
12764,9,9,41.0,3.7,1.09,1.16,1,3,1.0,4,1,1
12765,3,3,44.0,3.7,-0.66,-0.71,1,4,2.0,6,1,1
12766,6,5,44.0,3.7,0.27,0.02,1,2,1.0,5,1,1
12767,10,10,42.0,3.7,2.2,2.6,1,2,1.0,6,1,1
12768,10,5,40.0,3.7,2.26,0.0,1,3,2.0,6,2,1
12769,6,5,35.0,3.7,0.21,-0.15,1,1,2.0,3,1,1
12770,10,10,32.0,3.7,1.62,1.5,1,4,1.0,3,1,1
12771,3,5,41.0,3.7,-0.65,-0.09,1,4,2.0,5,1,1
12772,5,4,34.0,3.7,0.08,-0.37,1,3,1.0,4,1,1
12773,4,5,37.0,3.7,-0.39,-0.16,1,4,1.0,4,1,1
12774,4,3,25.0,3.7,-0.23,-0.75,1,1,2.0,3,2,0
12775,2,2,40.0,3.7,-0.83,-1.03,1,3,2.0,5,1,1
12776,1,1,29.5,3.7,-1.77,-1.91,1,4,1.0,5,2,1
12777,7,6,39.0,3.7,0.43,0.24,1,3,1.0,6,1,1
12778,5,5,44.0,3.7,-0.14,-0.1,1,4,2.0,6,1,1
12779,1,1,40.5,3.7,-1.82,-1.38,1,3,2.0,5,2,1
12780,10,10,43.0,3.7,1.68,1.64,1,3,1.0,4,1,1
12781,9,9,42.5,3.7,1.14,1.04,1,4,1.0,6,1,1
12782,10,10,39.0,3.7,1.42,1.43,1,4,1.0,2,1,1
12783,4,6,42.0,3.7,-0.24,0.11,1,2,1.0,4,1,1
12784,5,4,35.0,3.7,-0.03,-0.34,1,4,1.0,4,1,1
12785,5,6,31.0,3.7,0.01,0.04,1,3,2.0,3,1,1
12786,10,9,41.0,3.7,1.65,1.22,1,4,2.0,4,2,1
12787,8,9,45.0,3.7,0.6,0.9,1,4,2.0,5,1,1
12788,7,8,31.0,3.7,0.48,0.57,1,4,1.0,4,1,1
12789,9,9,44.0,3.7,1.07,1.21,1,4,1.0,4,1,1
12790,1,1,37.0,3.7,-1.92,-1.77,1,4,1.0,4,1,1
12791,5,6,31.0,3.7,0.01,0.25,1,3,1.0,5,1,1
12792,4,3,36.0,3.7,-0.32,-0.82,1,5,1.0,4,1,1
12793,4,6,35.0,3.7,-0.24,0.05,2,3,1.0,3,1,1
12794,8,7,42.0,3.7,0.87,0.44,1,4,2.0,4,1,1
12795,3,2,42.0,3.7,-0.66,-1.01,1,4,1.0,4,1,1
12796,3,4,28.0,3.7,-0.44,-0.35,1,2,2.0,3,1,1
12797,2,2,32.0,3.7,-0.77,-0.96,1,3,1.0,4,1,1
12798,2,3,42.0,3.7,-0.97,-0.63,1,2,2.0,5,1,1
12799,8,8,39.0,3.7,0.88,0.86,1,3,1.0,4,1,1
12800,7,10,40.0,3.7,0.33,1.31,1,2,2.0,5,1,1
12801,2,4,41.0,3.7,-0.84,-0.37,1,3,1.0,5,1,0
12802,3,3,47.0,3.7,-0.47,-0.79,1,4,2.0,5,2,1
12803,9,9,37.0,3.7,1.08,1.0,1,3,1.0,4,1,1
12804,8,7,44.0,3.7,0.67,0.37,1,3,1.0,6,1,1
12805,10,10,40.0,3.7,2.27,2.38,2,4,1.0,1,1,1
12806,2,3,37.3,3.7,-1.04,-0.78,1,4,1.0,5,1,1
12807,3,6,33.0,3.7,-0.55,0.01,1,3,2.0,1,2,1
12808,6,4,41.0,3.7,0.1,-0.34,1,4,2.0,6,2,1
12809,7,9,37.0,3.7,0.51,0.93,1,3,2.0,2,1,1
12810,3,4,36.0,3.7,-0.47,-0.37,1,4,2.0,4,1,1
12811,8,8,33.0,3.7,0.71,0.58,1,4,1.0,2,1,1
12812,10,6,35.0,3.7,1.93,0.2,2,3,1.0,4,1,1
12813,7,7,43.0,3.7,0.47,0.39,1,4,2.0,6,1,1
12814,8,10,38.0,3.7,0.69,1.39,1,2,2.0,3,1,1
12815,7,8,33.0,3.7,0.38,0.67,1,3,2.0,3,1,1
12816,2,3,40.0,3.7,-0.84,-0.76,1,4,2.0,5,1,1
12817,7,5,42.0,3.7,0.46,-0.21,1,2,1.0,4,1,1
12818,4,4,47.0,3.7,-0.43,-0.31,1,5,2.0,5,1,1
12819,4,5,37.5,3.7,-0.23,-0.15,1,4,2.0,4,1,1
12820,10,10,41.0,3.7,1.66,1.52,1,4,1.0,4,1,1
12821,9,9,43.0,3.7,1.07,0.98,1,4,1.0,5,1,1
12822,2,1,40.0,3.7,-0.96,-1.34,1,3,1.0,4,1,1
12823,2,1,34.0,3.7,-0.8,-1.71,2,2,2.0,3,1,1
12824,10,9,41.0,3.7,1.81,1.14,1,3,1.0,4,1,1
12825,2,2,38.0,3.7,-0.93,-1.09,1,3,1.0,4,1,1
12826,4,2,26.5,3.7,-0.26,-1.07,1,3,2.0,4,1,1
12827,1,2,44.0,3.7,-1.36,-1.1,1,3,1.0,5,2,1
12828,9,8,37.0,3.7,1.09,0.81,1,4,2.0,4,1,1
12829,5,4,41.0,3.7,0.01,-0.38,1,2,2.0,4,1,1
12830,4,4,35.0,3.7,-0.38,-0.47,1,4,1.0,4,1,1
12831,8,6,25.0,3.7,0.79,0.1,1,3,2.0,2,1,0
12832,10,8,42.0,3.7,1.4,0.7,1,4,1.0,5,1,1
12833,6,7,44.0,3.7,0.29,0.52,1,4,1.0,6,1,1
12834,7,7,42.0,3.7,0.4,0.51,1,4,2.0,5,1,1
12835,7,8,37.0,3.7,0.46,0.86,1,4,2.0,3,1,1
12836,6,6,41.0,3.7,0.21,0.12,1,3,2.0,5,2,1
12837,3,4,41.0,3.7,-0.61,-0.35,1,4,2.0,5,1,1
12838,9,9,43.0,3.7,1.13,0.91,1,4,1.0,5,1,1
12839,5,6,42.5,3.7,0.07,0.07,1,4,1.0,6,1,1
12840,9,9,41.0,3.7,1.06,1.28,1,4,1.0,3,1,1
12841,4,3,31.0,3.7,-0.37,-0.82,1,4,2.0,5,1,1
12842,9,9,43.0,3.7,1.08,1.08,1,4,1.0,4,1,1
12843,3,3,36.0,3.7,-0.47,-0.77,1,3,2.0,3,1,1
12844,3,4,28.0,3.7,-0.5,-0.45,1,4,2.0,3,1,1
12845,10,10,40.0,3.7,1.59,1.75,1,3,1.0,5,2,1
12846,8,8,43.0,3.7,0.85,0.84,1,4,2.0,4,1,1
12847,2,3,25.0,3.7,-0.76,-0.68,1,4,2.0,3,2,1
12848,5,6,41.0,3.7,-0.02,0.06,1,3,2.0,4,1,1
12849,7,4,28.0,3.7,0.38,-0.49,1,4,2.0,5,1,0
12850,8,9,40.0,3.7,0.66,1.22,1,4,2.0,4,1,1
12851,6,8,46.0,3.7,0.21,0.61,1,4,1.0,5,1,1
12852,10,10,47.0,3.7,2.36,2.32,1,3,2.0,6,1,1
12853,8,8,45.0,3.7,0.86,0.66,1,4,1.0,5,1,1
12854,6,7,38.0,3.7,0.14,0.46,1,5,1.0,5,1,1
12855,7,6,39.0,3.7,0.38,0.16,1,4,1.0,6,1,1
12856,6,7,36.0,3.7,0.1,0.45,1,4,1.0,3,1,1
12857,5,7,36.0,3.7,-0.07,0.42,1,4,2.0,5,1,1
12858,1,2,36.0,3.7,-1.57,-0.94,2,2,1.0,5,2,1
12859,7,5,35.0,3.7,0.52,-0.01,1,3,2.0,4,1,1
12860,8,6,38.0,3.7,0.78,0.1,1,4,1.0,4,2,1
12861,6,8,45.0,3.7,0.15,0.63,1,5,2.0,5,1,1
12862,9,9,37.0,3.7,0.96,1.12,1,4,2.0,3,1,1
12863,8,8,48.0,3.7,0.76,0.58,1,5,2.0,4,1,1
12864,10,10,43.0,3.7,2.43,2.49,1,5,1.0,5,1,1
12865,5,6,48.0,3.7,-0.14,0.04,1,3,1.0,6,1,1
12866,9,8,35.0,3.7,0.92,0.6,1,4,2.0,4,1,1
12867,8,9,42.0,3.7,0.77,1.27,1,3,2.0,3,1,1
12868,4,4,47.0,3.7,-0.28,-0.4,1,4,1.0,6,1,1
12869,6,6,36.0,3.7,0.14,0.14,1,3,2.0,4,1,1
12870,6,5,39.0,3.7,0.17,-0.02,1,4,1.0,4,1,1
12871,6,6,40.0,3.7,0.29,0.14,1,3,2.0,4,1,1
12872,6,7,35.0,3.7,0.14,0.28,1,2,2.0,3,1,1
12873,10,10,40.0,3.7,1.48,1.72,1,4,1.0,5,1,1
12874,3,4,36.0,3.7,-0.53,-0.46,1,4,1.0,3,2,1
12875,8,7,39.0,3.7,0.62,0.53,1,3,2.0,4,1,1
12876,9,9,40.0,3.7,1.06,1.22,1,3,2.0,4,1,1
12877,6,3,31.5,3.7,0.12,-0.83,1,2,1.0,4,1,1
12878,10,10,33.0,3.7,1.4,1.33,1,3,2.0,3,1,1
12879,9,6,44.0,3.7,1.01,0.12,1,5,1.0,5,1,1
12880,1,1,41.0,3.7,-1.65,-1.89,1,4,1.0,4,1,1
12881,7,8,38.0,3.7,0.47,0.73,1,3,1.0,4,1,1
12882,10,9,45.0,3.7,1.71,1.24,1,3,1.0,3,1,1
12883,6,6,40.0,3.7,0.21,0.2,1,3,2.0,3,1,1
12884,4,8,38.0,3.7,-0.31,0.61,1,4,2.0,3,1,1
12885,10,10,37.0,3.7,2.0,1.71,1,4,1.0,5,1,1
12886,1,7,35.0,3.7,-1.22,0.45,1,3,1.0,4,1,1
12887,6,5,37.0,3.7,0.17,-0.16,1,4,1.0,5,1,1
12888,10,10,39.0,3.7,1.44,2.01,1,3,2.0,4,1,1
12889,2,2,48.0,3.7,-0.96,-1.18,1,3,1.0,6,1,1
12890,6,7,39.0,3.7,0.23,0.34,1,3,1.0,4,1,1
12891,7,6,46.0,3.7,0.56,0.25,1,4,2.0,6,1,1
12892,6,6,37.0,3.7,0.14,0.18,1,4,2.0,5,1,1
12893,9,10,44.0,3.7,1.25,1.56,1,4,1.0,5,1,1
12894,10,10,41.0,3.7,1.86,1.88,1,2,2.0,3,1,1
12895,6,6,30.5,3.7,0.1,0.23,1,3,2.0,3,1,1
12896,8,7,38.0,3.7,0.87,0.5,1,4,1.0,4,1,1
12897,7,6,30.0,3.7,0.34,0.04,1,2,2.0,3,2,1
12898,9,10,37.0,3.7,0.95,1.4,1,4,2.0,3,1,1
12899,7,8,41.0,3.7,0.34,0.79,1,4,1.0,5,1,1
12900,1,1,30.0,3.7,-1.81,-1.44,1,4,2.0,5,1,1
12901,1,1,42.0,3.7,-1.81,-1.34,1,5,2.0,4,2,1
12902,5,5,47.0,3.7,-0.03,-0.15,1,4,1.0,6,1,1
12903,2,1,33.0,3.7,-1.13,-1.45,2,3,1.0,4,2,0
12904,10,10,39.0,3.7,2.04,1.65,1,2,1.0,4,1,1
12905,9,10,35.5,3.7,1.03,1.39,1,3,1.0,3,1,1
12906,9,8,45.0,3.7,1.17,0.77,1,3,1.0,5,1,1
12907,6,6,37.0,3.7,0.2,0.1,1,3,2.0,4,1,1
12908,8,8,44.0,3.7,0.86,0.84,1,2,2.0,5,1,1
12909,8,10,32.0,3.7,0.78,1.57,1,3,2.0,4,1,1
12910,4,6,40.0,3.7,-0.22,0.18,1,5,1.0,5,1,1
12911,9,10,41.0,3.7,1.17,1.59,1,4,2.0,4,1,1
12912,1,3,40.0,3.7,-1.22,-0.84,1,3,2.0,5,1,1
12913,10,10,42.0,3.7,1.7,1.61,1,4,1.0,5,1,1
12914,8,7,40.5,3.7,0.83,0.32,1,4,2.0,4,1,1
12915,4,4,46.0,3.7,-0.32,-0.31,1,4,1.0,5,1,1
12916,5,4,44.0,3.7,-0.03,-0.47,1,4,2.0,6,1,1
12917,5,6,42.0,3.7,0.04,0.1,1,3,2.0,5,1,1
12918,5,5,43.0,3.7,-0.1,-0.2,1,4,1.0,5,1,1
12919,5,3,45.0,3.7,-0.12,-0.61,1,3,1.0,4,1,1
12920,6,6,39.0,3.7,0.16,0.04,1,4,2.0,5,1,1
12921,8,8,40.0,3.7,0.85,0.64,1,3,1.0,4,1,1
12922,7,7,41.0,3.7,0.42,0.53,1,4,1.0,5,1,1
12923,8,8,44.0,3.7,0.65,0.77,1,3,2.0,4,1,1
12924,4,5,41.0,3.7,-0.18,-0.17,1,5,2.0,3,1,1
12925,9,9,48.0,3.7,1.26,0.96,1,4,2.0,5,1,1
12926,10,10,48.0,3.7,1.6,1.76,1,4,2.0,6,1,1
12927,9,9,33.0,3.7,1.19,1.31,1,4,2.0,3,1,1
12928,1,4,41.0,3.7,-1.49,-0.39,1,3,1.0,5,1,1
12929,4,5,36.0,3.7,-0.42,-0.24,1,4,1.0,4,1,1
12930,4,3,44.0,3.7,-0.37,-0.83,1,3,1.0,6,1,1
12931,2,4,27.5,3.7,-0.92,-0.52,1,4,2.0,2,1,1
12932,8,8,35.0,3.7,0.58,0.71,1,4,2.0,3,1,1
12933,8,9,39.0,3.7,0.78,1.23,1,4,2.0,4,1,1
12934,5,5,45.0,3.7,-0.07,-0.17,1,4,2.0,6,1,1
